transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_lof
ENST00000370489.4	ENTPD7	10	101419713	101464440	1815	12	5.80088794070854e-05	1.34418437360856e-05	3.55759944939998e-05	8.991041177e-06
ENST00000502935.1	XPNPEP1	10	111624941	111683191	2001	21	6.21059588560958e-05	1.7074788075596e-05	3.94323176159998e-05	5.5988531645e-06
ENST00000369893.5	SFXN2	10	104486393	104497519	969	11	3.38991916726252e-05	9.59909439062522e-06	2.1632924464e-05	2.667172818e-06
ENST00000369301.3	NHLRC2	10	115614631	115668295	2181	11	5.8085783882556e-05	1.62200856580562e-05	3.63821488459998e-05	5.4835493785e-06
ENST00000298999.3	R3HCC1L	10	99967871	100003915	2337	6	5.97675442288028e-05	1.4711588924803e-05	3.95437293259998e-05	5.512225978e-06
ENST00000277895.5	ABLIM1	10	116196018	116417959	2337	23	8.19285023054776e-05	2.11903787669778e-05	5.24612736039998e-05	8.27684993450002e-06
ENST00000356116.1	ACSL5	10	114136067	114187116	2220	21	5.87732253897714e-05	1.61831379142714e-05	3.6955347088e-05	5.6347403875e-06
ENST00000370397.7	CHUK	10	101949354	101989289	2238	21	6.19474236925913e-05	1.40770432050915e-05	4.03150390239998e-05	7.5553414635e-06
ENST00000370187.3	BTRC	10	103113937	103310617	1818	14	5.72048679682561e-05	1.32819004732561e-05	3.4385053048e-05	9.53791444700002e-06
ENST00000438925.2	MMS19	10	99218448	99258141	3093	31	9.58831743858838e-05	2.5701494324384e-05	6.07544705699998e-05	9.4272094915e-06
ENST00000370193.2	LBX1	10	102987026	102988572	846	2	5.22953607645341e-05	1.95899233615341e-05	3.086679171e-05	1.838645693e-06
ENST00000353479.5	COL17A1	10	105791992	105840431	4494	55	0.000155471938906889	4.36344131818882e-05	9.3860723002001e-05	1.7976802723e-05
ENST00000332674.5	MXI1	10	111967566	112044745	888	6	3.92097898675879e-05	1.06554881450879e-05	2.2995453486e-05	5.5588482365e-06
ENST00000239032.2	PRLHR	10	120353643	120354756	1113	1	5.96469122947244e-05	2.0747575609794e-05	3.71213487134528e-05	1.77798797147752e-06
ENST00000369704.3	CCDC147	10	106113655	106214288	2619	18	7.55977106873674e-05	1.84059630953676e-05	4.72417246859998e-05	9.95002290600002e-06
ENST00000260743.5	CALHM2	10	105206908	105209698	972	2	4.03212707309037e-05	1.23949293789037e-05	2.6343911656e-05	1.582429696e-06
ENST00000355371.4	KIAA1598	10	118645854	118764590	1896	17	5.38967279673641e-05	1.37539974423642e-05	3.23173042199998e-05	7.82542630500002e-06
ENST00000369583.3	DUSP5	10	112257879	112270184	1155	4	5.051804546692e-05	1.6368329287972e-05	3.1404395016861e-05	2.7453211620869e-06
ENST00000369221.2	PNLIP	10	118305604	118327310	1398	12	4.18488137001428e-05	1.1522447426643e-05	2.57622251039998e-05	4.5641411695e-06
ENST00000278071.2	ITPRIP	10	106074165	106075809	1644	1	6.83866237326776e-05	2.14364529996774e-05	4.34394142020002e-05	3.510756531e-06
ENST00000393760.1	ZDHHC16	10	99211432	99216648	1134	10	4.05332734379869e-05	9.41651103898686e-06	2.5453499288e-05	5.663263111e-06
ENST00000357060.3	WDR96	10	105889896	105992004	4998	38	0.00014086787375418	3.71139511316798e-05	8.7315478004e-05	1.64384446185e-05
ENST00000369452.4	SHOC2	10	112724116	112771576	1749	8	4.20111121206728e-05	1.0207765066673e-05	2.82231423039998e-05	3.58020475e-06
ENST00000307518.5	ANKRD2	10	99332464	99343482	1083	9	1.56712915527514e-05	4.73628550219807e-06	9.68626157531511e-06	1.24874447523822e-06
ENST00000369210.3	C10orf82	10	118423680	118427823	465	4	1.4491974687512e-05	4.27893105751204e-06	9.061436152e-06	1.151607478e-06
ENST00000370418.3	CPN1	10	101802183	101841382	1377	9	5.3403544504568e-05	1.6122135208568e-05	3.3713676844e-05	3.567732452e-06
ENST00000370215.3	PDZD7	10	102777340	102789976	1554	9	1.8717421462444e-05	5.50001951370208e-06	1.19455281740285e-05	1.27187377471336e-06
ENST00000369839.3	TAF5	10	105127746	105147980	2403	11	9.16436447509336e-05	2.85923008154336e-05	5.485369512e-05	8.1976488155e-06
ENST00000603594.1	VWA2	10	116008472	116049304	2178	11	8.74309673101218e-05	2.62253328081216e-05	5.55844726500002e-05	5.621161852e-06
ENST00000370151.4	DPCD	10	103348093	103369228	612	6	5.273306636736e-06	1.52426951907323e-06	3.27000813923735e-06	4.79028978425422e-07
ENST00000369422.3	TECTB	10	114043492	114063070	990	10	3.2029704935913e-05	9.51571351041294e-06	1.9656639458e-05	2.8573519675e-06
ENST00000355946.2	SH3PXD2A	10	105361572	105615024	3318	14	0.000129876114331362	3.98486432408612e-05	8.11348795800006e-05	8.8925915105e-06
ENST00000369847.3	PCGF6	10	105063661	105110823	1053	10	2.17515864800683e-05	6.25876878844439e-06	1.34531587238392e-05	2.0396589677847e-06
ENST00000355422.6	GFRA1	10	117823908	118031541	1398	10	5.14669754043982e-05	1.57743293373982e-05	3.2202756754e-05	3.489889313e-06
ENST00000468317.2	RP11-108K14.8	10	135204592	135233669	1020	12	4.11173907049605e-05	1.21714905279605e-05	2.605593336e-05	2.889966817e-06
ENST00000368594.3	INPP5A	10	134351600	134595445	1239	15	5.49286793771756e-05	1.73263557596756e-05	3.239848211e-05	5.2038415075e-06
ENST00000325980.9	VENTX	10	135051418	135053810	777	3	2.56766981177529e-05	7.7165492280562e-06	1.67430363087402e-05	1.21711258095655e-06
ENST00000341866.3	AL450307.1	10	133607898	133608375	477	1	6.19571279384142e-06	1.98862369132478e-06	3.71818757200172e-06	4.88901530514916e-07
ENST00000368797.4	UROS	10	127477436	127505068	798	9	2.25526926859718e-05	6.79750817147172e-06	1.359722249e-05	2.1579620245e-06
ENST00000368552.3	FUOM	10	135168873	135171511	465	6	7.18284310118192e-06	2.52379368322559e-06	4.27258830164807e-06	3.86461116308258e-07
ENST00000361518.5	ZNF511	10	135122447	135126370	759	6	3.63933057687912e-05	1.18515433057912e-05	2.254599665e-05	1.995765813e-06
ENST00000368898.3	FAM24B	10	124608762	124610031	285	2	8.87653871825686e-06	2.83723599525686e-06	5.518777462e-06	5.20525261e-07
ENST00000368636.4	BNIP3	10	133782027	133795310	585	6	2.05216648910789e-05	5.96058637707894e-06	1.3115192974e-05	1.44588554e-06
ENST00000358776.4	ACADSB	10	124768545	124813281	1299	11	3.53922582481476e-05	9.66822889264756e-06	2.2093319818e-05	3.6307095375e-06
ENST00000368654.3	MKI67	10	129897453	129923931	9771	14	0.000266370059771099	7.11385806705956e-05	0.000174752246108003	2.04792329925e-05
ENST00000343131.5	SYCE1	10	135368495	135379033	1056	13	3.22078943519044e-05	8.91220780790438e-06	1.9139252694e-05	4.15643385e-06
ENST00000338492.4	DPYSL4	10	134000567	134018434	1719	14	8.14031462114064e-05	2.64842239794064e-05	4.9469701458e-05	5.449220774e-06
ENST00000368693.1	FANK1	10	127585211	127698007	1038	11	3.25595609621344e-05	8.70953043913442e-06	2.0261856842e-05	3.588173681e-06
ENST00000298492.5	FAM175B	10	126490398	126523540	1248	9	4.02385208089618e-05	1.16509018679618e-05	2.445011331e-05	4.137505631e-06
ENST00000368648.3	EBF3	10	131636192	131762032	1656	16	8.41166166674212e-05	2.8034962090921e-05	5.05614277620002e-05	5.5202268145e-06
ENST00000368644.1	GLRX3	10	131934684	131977656	1008	11	2.89327690874174e-05	7.4522959334174e-06	1.7731214396e-05	3.749258758e-06
ENST00000368586.5	TTC40	10	134621924	134755988	8148	58	9.86544902600036e-05	3.10640302984538e-05	5.95542042246313e-05	8.0362557369185e-06
ENST00000306010.7	MGMT	10	131265479	131565261	717	5	3.19049593108137e-05	1.03642072893137e-05	1.8693501222e-05	2.8472507995e-06
ENST00000445355.3	ADAM8	10	135076659	135090321	2475	23	3.92903707055201e-05	1.21814364261857e-05	2.45241598110576e-05	2.5847744682767e-06
ENST00000252939.4	CALY	10	135139330	135142493	654	4	8.64979064153545e-06	3.03101655466645e-06	5.27719061115434e-06	3.41583475714656e-07
ENST00000368671.3	CLRN3	10	129676412	129691048	681	3	2.29266893009255e-05	7.50088575192552e-06	1.3954592502e-05	1.471211047e-06
ENST00000368984.3	HTRA1	10	124221168	124273875	1443	9	2.05913888696619e-05	6.98128223927271e-06	1.23261749408872e-05	1.28393168950195e-06
ENST00000392630.3	C10orf91	10	134258753	134261565	438	3	1.72336761319904e-05	5.50131872849044e-06	1.0683413348e-05	1.0489440555e-06
ENST00000356792.4	C10orf137	10	127408376	127452041	3717	25	0.000107338993483373	2.95074510193738e-05	6.52894239639996e-05	1.25421185e-05
ENST00000260723.4	BTBD16	10	124034596	124097600	1521	15	4.95962342450581e-05	1.42921380460583e-05	3.07487186919998e-05	4.555377507e-06
ENST00000309035.6	CTBP2	10	126678086	126716328	2958	9	5.89825632502812e-05	1.81408128542812e-05	3.6028791054e-05	4.812959342e-06
ENST00000241305.3	CPXM2	10	125506279	125651175	2271	14	9.40105217076114e-05	2.80133495001112e-05	5.86876369920002e-05	7.3095352155e-06
ENST00000368808.3	MMP21	10	127455230	127464390	1710	7	6.89343802050541e-05	2.12859093127267e-05	4.31856905343091e-05	4.46278035801837e-06
ENST00000280333.6	DOCK1	10	128594086	129249691	5598	52	0.000200184564855728	5.67097555772274e-05	0.000120487026224	2.29877830545e-05
ENST00000368904.1	CUZD1	10	124591793	124605359	1824	9	4.79727078194875e-05	1.25213557919877e-05	3.07523586479998e-05	4.6989933795e-06
ENST00000346248.5	CHST15	10	125769664	125805728	1686	7	6.74368455184286e-05	2.09284066554286e-05	4.2117158198e-05	4.391280665e-06
ENST00000368759.5	BCCIP	10	127512126	127541812	969	8	3.04053016863284e-05	9.27730647032844e-06	1.8620734208e-05	2.507261008e-06
ENST00000368679.4	ADAM12	10	127705847	128076714	2730	23	9.55878605044752e-05	2.70739643254754e-05	5.98287519919998e-05	8.685144187e-06
ENST00000528446.1	ARMS2	10	124214243	124216449	324	2	8.9512199464995e-06	2.4684296809995e-06	5.590170382e-06	8.926198835e-07
ENST00000284694.7	C10orf90	10	128114432	128209889	2100	9	6.90333720624096e-05	1.94379081189096e-05	4.4296474364e-05	5.2989895795e-06
ENST00000278060.5	PAOX	10	135192820	135204959	1536	7	7.2164195852296e-05	2.5095693312296e-05	4.3933997828e-05	3.134504712e-06
ENST00000284674.1	GPR26	10	125425923	125447676	1014	3	4.44932431882652e-05	1.51052425045095e-05	2.7368323352652e-05	2.01967733110376e-06
ENST00000317502.6	MTG1	10	135207724	135233669	1005	11	3.84283421785639e-05	1.14290415116722e-05	2.47278717665076e-05	2.27142890038413e-06
ENST00000329446.4	C10orf120	10	124457248	124459306	1008	3	3.11072857464002e-05	6.94007720540024e-06	2.01790975e-05	3.988111041e-06
ENST00000368836.2	METTL10	10	126449071	126480402	876	7	7.41179370513971e-06	2.25296755372595e-06	4.35712069936187e-06	8.01705452051881e-07
ENST00000463117.2	CYP2E1	10	135340899	135352468	1482	9	5.27917907024782e-05	1.52354924549784e-05	3.35294806779998e-05	4.0268175695e-06
ENST00000368894.1	FAM24A	10	124671150	124672470	318	2	9.03177587309704e-06	2.66470690059704e-06	5.927026898e-06	4.400420745e-07
ENST00000359653.4	ZRANB1	10	126631062	126673561	2127	9	6.20779488144122e-05	1.38291199219124e-05	4.07241173739998e-05	7.52471151850002e-06
ENST00000543663.1	TUBGCP2	10	135093269	135116445	2793	18	0.000110760080839931	3.66387583109306e-05	6.74031796480002e-05	6.718142881e-06
ENST00000339992.3	HMX2	10	124907894	124909639	822	2	4.42044690281838e-05	1.59614216702668e-05	2.67965886969615e-05	1.44645866095547e-06
ENST00000298630.3	STK32C	10	134021513	134121337	1461	12	6.94819895070737e-05	2.3857315600099e-05	4.16848010218013e-05	3.93987288517337e-06
ENST00000368990.3	PLEKHA1	10	124152716	124189454	1215	11	3.8868387699629e-05	1.0134584269129e-05	2.4750550768e-05	3.9832526625e-06
ENST00000368887.3	PSTK	10	124739995	124747019	1047	6	3.70217498649301e-05	1.12995116600816e-05	2.17068570385039e-05	4.01538116634457e-06
ENST00000368842.5	LHPP	10	126150431	126301929	813	7	3.8846648597792e-05	1.3290724282792e-05	2.3368982858e-05	2.186941457e-06
ENST00000433452.2	PRAP1	10	135160921	135165944	456	5	1.6184323302602e-05	4.857703058602e-06	9.480432864e-06	1.84618738e-06
ENST00000522781.1	FAM196A	10	128936100	128974659	1440	3	5.67374526621212e-05	1.81847422581212e-05	3.5162285796e-05	3.390424608e-06
ENST00000368614.3	LRRC27	10	134147028	134188746	1593	10	5.43419215590227e-05	1.52416309625229e-05	3.31453656619998e-05	5.9549249345e-06
ENST00000305233.5	PWWP2B	10	134210730	134219777	1773	2	8.47835686795227e-05	2.99858656509508e-05	5.2326830912194e-05	2.47087211637786e-06
ENST00000398023.1	NPS	10	129347632	129350903	270	3	6.23715627904048e-06	1.63559079754048e-06	4.048806326e-06	5.527591555e-07
ENST00000368821.3	TEX36	10	127344468	127371558	561	4	6.72119612903438e-06	1.6907937200106e-06	4.18801873413748e-06	8.42383674886295e-07
ENST00000337318.3	FAM53B	10	126311810	126395282	1269	4	4.85399296139031e-05	1.41458068887172e-05	3.13815357872546e-05	3.01258693793126e-06
ENST00000298622.4	JAKMIP3	10	133918312	133980537	2535	21	0.00010568648933688	3.15670629078798e-05	6.53322052580002e-05	8.78722117100002e-06
ENST00000392607.3	GPR123	10	134902413	134943015	1683	6	5.41266707846748e-05	1.74958476490868e-05	3.32732037288856e-05	3.35761940670233e-06
ENST00000368886.5	IKZF5	10	124753295	124758141	1260	3	3.52002184089793e-05	8.78039618847934e-06	2.3407628458e-05	3.0121937625e-06
ENST00000368845.5	OAT	10	126086510	126100740	1320	9	3.98747610401446e-05	1.09650243436446e-05	2.4249523066e-05	4.6602136305e-06
ENST00000254667.3	PTPRE	10	129839145	129881170	2103	19	8.39130052288254e-05	2.52341291518254e-05	4.9166540198e-05	9.512335879e-06
ENST00000368547.3	ECHS1	10	135176371	135186837	873	8	3.33929275566181e-05	1.04185790621181e-05	2.0880235682e-05	2.0941128125e-06
ENST00000284690.3	DHX32	10	127525255	127569393	2232	11	6.14059099506879e-05	1.66150022356879e-05	3.9359444772e-05	5.431462943e-06
ENST00000481909.1	C10orf88	10	124691942	124713694	1338	6	3.79394588508255e-05	1.07347783548255e-05	2.431170091e-05	2.892979586e-06
ENST00000304613.3	KNDC1	10	134973971	135038394	5250	30	0.000194293585950988	6.57557543192235e-05	0.000118001884457907	1.05359471738573e-05
ENST00000368865.4	BUB3	10	124914433	124923351	987	7	3.54574519698391e-05	9.74703987983934e-06	2.17808822799998e-05	3.92952981e-06
ENST00000380097.3	TRIM6	11	5618127	5632572	1551	8	4.31840161075642e-05	9.82712164106418e-06	2.721342888e-05	6.1434655865e-06
ENST00000330597.3	HBG1	11	5269588	5271034	444	3	2.67683412014171e-06	7.70375182494504e-07	1.70850240476265e-06	1.97956532884566e-07
ENST00000534797.1	RNH1	11	494690	502162	1386	9	5.42540736652984e-05	1.77175410177984e-05	3.2694106282e-05	3.8424263655e-06
ENST00000332826.6	ANO9	11	418370	441926	2349	23	0.000102390905152956	3.13493680058962e-05	6.38785875762129e-05	7.16294957084738e-06
ENST00000299427.6	TPP1	11	6635776	6640631	1692	13	5.4647386916669e-05	1.4421071678169e-05	3.5131918618e-05	5.0943966205e-06
ENST00000317093.2	OR52N5	11	5798889	5799864	975	1	2.46888559544874e-05	6.11106894748732e-06	1.7492203918e-05	1.085583089e-06
ENST00000155858.6	TRPM5	11	2426166	2444266	3498	24	5.37859934934669e-05	1.68036857906416e-05	3.37795596659702e-05	3.20274803685517e-06
ENST00000322641.5	OR52D1	11	5509936	5510893	957	1	2.42615010135988e-05	5.97077771709878e-06	1.6360372732e-05	1.9303505645e-06
ENST00000354852.5	TRIM6-TRIM34	11	5618127	5664939	2529	14	6.98498504115269e-05	1.6394514842027e-05	4.38576193879998e-05	9.59771618150002e-06
ENST00000322653.4	OR52H1	11	5565790	5566753	963	1	2.55346483458944e-05	6.61395371039444e-06	1.7432013356e-05	1.4886812795e-06
ENST00000254605.6	RRP8	11	6621375	6624732	1371	7	4.37085226285466e-05	1.02853371480466e-05	2.9089217846e-05	4.3339676345e-06
ENST00000340134.4	IFITM10	11	1756509	1771672	687	3	1.11834666973895e-05	3.83448074980458e-06	6.68661197212451e-06	6.62373975460441e-07
ENST00000380299.3	HBD	11	5254193	5255663	444	3	1.11130362776086e-05	3.23549534060856e-06	7.166650936e-06	7.10890001e-07
ENST00000441003.2	MUC2	11	1074901	1104263	8454	49	0.000262074537548315	8.73424554138536e-05	0.000159985616196992	1.474646593747e-05
ENST00000351018.4	RHOG	11	3848792	3849368	576	1	2.57685202951396e-05	8.04641797813958e-06	1.671139098e-05	1.010711337e-06
ENST00000381906.1	TNNI2	11	1860926	1862781	549	7	2.30364268158707e-05	6.54272023937072e-06	1.4760702882e-05	1.7330036945e-06
ENST00000342878.2	SCGB1C1	11	193099	194450	288	3	8.95686265697916e-06	2.74616090797916e-06	5.459417942e-06	7.51283807e-07
ENST00000321522.2	OR52E2	11	5079879	5080857	978	1	2.55316376883798e-05	6.23112940287974e-06	1.747297743e-05	1.8275308555e-06
ENST00000359350.4	OR51A7	11	4928599	4929538	939	1	2.18128793324488e-05	5.7083217784488e-06	1.4786146694e-05	1.31841086e-06
ENST00000299481.4	NLRP14	11	7059817	7092539	3282	11	7.84991966812166e-05	2.11171558652172e-05	5.01750960559994e-05	7.20694476000002e-06
ENST00000329564.6	OR56A3	11	5968576	5969524	948	1	2.44808344050318e-05	6.50452868603182e-06	1.5943626112e-05	2.032679607e-06
ENST00000416188.2	PHRF1	11	581512	611777	4947	17	0.000217242303240362	6.73728305518614e-05	0.00013564676027	1.42227124185e-05
ENST00000250693.1	ART1	11	3680443	3685419	984	4	3.46462806082409e-05	8.78200850574092e-06	2.210717344e-05	3.7570986625e-06
ENST00000325719.4	OR52K2	11	4470569	4471514	945	1	2.5270248278255e-05	6.392965550755e-06	1.7570694568e-05	1.3065881595e-06
ENST00000316987.2	OR52E4	11	5905522	5906461	939	1	2.3634617109403e-05	5.61574102140296e-06	1.6220593502e-05	1.798282586e-06
ENST00000155840.5	KCNQ1	11	2466328	2869233	2031	16	5.22933904171137e-05	1.73485757218618e-05	3.22888935426659e-05	2.65592115258604e-06
ENST00000533558.1	CYB5R2	11	7686604	7694056	831	8	2.55761951665404e-05	7.20155478604038e-06	1.6323774078e-05	2.0508663025e-06
ENST00000382743.4	SIRT3	11	216697	236328	1200	7	4.91753164121101e-05	1.52070044766101e-05	3.144608564e-05	2.5222262955e-06
ENST00000357605.2	OR51D1	11	4661020	4661995	975	1	2.48947908836194e-05	6.78895441711942e-06	1.6682411984e-05	1.4234244825e-06
ENST00000331563.2	PKP3	11	394292	404569	2394	13	3.14958314297825e-05	1.00021388444751e-05	1.97452653796628e-05	1.74842720564462e-06
ENST00000380034.3	TRIM5	11	5686038	5701407	1482	7	4.24762534884951e-05	1.04909127424951e-05	2.7431387308e-05	4.553953438e-06
ENST00000396952.5	OR51E1	11	4673756	4674713	957	1	2.97958513059427e-05	7.33355644694272e-06	2.0744367458e-05	1.717927401e-06
ENST00000396950.3	OR51E2	11	4702978	4703941	963	1	3.04866602933801e-05	7.86327783738006e-06	2.068815925e-05	1.935223206e-06
ENST00000332601.3	OR6A2	11	6815955	6816939	984	1	2.44347530941328e-05	6.29142679313276e-06	1.6920920844e-05	1.222405457e-06
ENST00000270115.7	LRRC56	11	540684	554276	1629	11	6.01878258286854e-05	1.67958581491854e-05	3.883795013e-05	4.5540175495e-06
ENST00000329293.3	OLFML1	11	7507106	7531419	1209	3	3.39116222282886e-05	8.02872368528858e-06	2.1740693494e-05	4.142205049e-06
ENST00000307616.1	C11orf40	11	4592652	4599050	654	4	1.29002340246316e-05	3.36827028951353e-06	8.5488980256792e-06	9.83065709438824e-07
ENST00000254579.6	DNHD1	11	6519445	6593216	14262	41	0.000153209499423212	3.95840773894387e-05	9.79591405471557e-05	1.56662814866178e-05
ENST00000288937.6	MRPL17	11	6703348	6704527	528	3	2.33651721656736e-05	6.09086170217356e-06	1.572292391e-05	1.5513865535e-06
ENST00000514226.1	TRIM34	11	5653561	5664939	1467	7	3.74029695758681e-05	9.07410251536806e-06	2.4389123344e-05	3.9397437165e-06
ENST00000317121.3	OR56B1	11	5757746	5758721	975	1	2.18721383061127e-05	5.74101795661268e-06	1.4849759842e-05	1.2813605075e-06
ENST00000278319.5	ZNF215	11	6953503	6977762	1554	5	4.09490889389517e-05	8.7456784549519e-06	2.59022970899998e-05	6.301113394e-06
ENST00000322110.5	OR51F2	11	4842615	4843644	1029	1	2.69619248730979e-05	6.90127422259784e-06	1.7787633942e-05	2.2730167085e-06
ENST00000312614.4	OR52I2	11	4608042	4609095	1053	1	2.74845212633843e-05	7.27687166938438e-06	1.8761909542e-05	1.445740052e-06
ENST00000263645.5	CD81	11	2398779	2418096	711	8	9.39932183508163e-06	3.14279942402413e-06	5.67329169725898e-06	5.8323071379853e-07
ENST00000332881.2	AC131971.1	11	3012265	3012445	180	1	2.52521320416409e-06	7.04162668164527e-07	1.51858880835279e-06	3.02461727646779e-07
ENST00000399602.4	ZNF195	11	3380347	3400270	1890	6	2.03174581948977e-05	5.42944290760859e-06	1.28731525533938e-05	2.01486273389537e-06
ENST00000250699.2	CHRNA10	11	3687336	3692542	1353	5	5.69154355948141e-05	1.77940222388428e-05	3.59751258452581e-05	3.14628751071314e-06
ENST00000360213.1	OR52M1	11	4566420	4567374	954	1	2.8085293802867e-05	7.14772606936702e-06	1.911925744e-05	1.8183102935e-06
ENST00000321961.2	OR51G1	11	4944603	4945569	966	1	2.83892798014003e-05	7.53363761190034e-06	1.8919434818e-05	1.9362073715e-06
